id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality
qld_youth_justice_centres_0011,Hervey Bay Youth Justice Centre,,legal,3/101 Beach Road,Pialba,QLD,4655,-25.286551,152.830907,(07) 4325 1400,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0012,Ipswich Youth Justice Centre,,legal,24-26 South Street,Ipswich,QLD,4305,-27.6113994,152.7894508,(07) 3432 1900,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0013,Lake Perseverance Centre,,legal,854 Perseverance Dam Road,Crows Nest,QLD,4355,-27.289127,152.127422,(07) 5460 6700,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0014,Logan Youth Justice Centre,,legal,18 Blackwood Road,Woodridge,QLD,4114,-27.6379171,153.1062286,(07) 3094 7600,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0015,Mackay Youth Justice Centre,,legal,41 Gordon Street,Mackay,QLD,4740,-21.143065,149.1853422,(07) 4864 1500,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0016,Mount Isa Youth Justice Centre,,legal,"Suite 5, Ground Floor, Mount Isa House, 119 Camooweal St, Mount Isa",Mount Isa,QLD,4825,-20.72263,139.49326,(07) 4437 4205,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0017,Northern Outlook,,legal,646 Redlynch Intake Road,Redlynch,QLD,4870,-16.925611,145.694587,(07) 4255 7598,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0018,Redcliffe Youth Justice Centre,,legal,414 Deception Bay Road,Deception Bay,QLD,4021,-27.191419,153.02176,(07) 3385 3570,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0019,Redlands Youth Justice Centre,,legal,"Level 1, 17/39 Old Cleveland Road",Capalaba,QLD,4157,-27.52039,153.1903,(07) 3884 3200,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0020,Remote Youth Justice Centre,,legal,"Level 10, Cairns Corporate Tower, 15 Lake Street",Cairns,QLD,4870,-16.925293,145.77785,(07) 4255 7500 FREECALL,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0021,Rockhampton Youth Justice Centre,,legal,155 Alma Street,Rockhampton,QLD,4700,-23.380242,150.51213,(07) 4848 4600,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0022,Roma Youth Justice Centre,,legal,62 Arthur Street,Roma,QLD,4455,-26.570126,148.790467,(07) 4578 8400,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0023,Southern Outlook,,legal,4001 Ipswich-Boonah Road,Boonah,QLD,4310,-27.988566,152.701206,(07) 5460 6700,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0024,Sunshine Coast Youth Justice Service Centre,,legal,"Level 1, 61 The Esplanade",Maroochydore,QLD,4558,-26.65425,153.09407,(07) 5376 9800,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0025,Tablelands and Cassowary Coast Youth Justice Centre - Atherton,,legal,81 Main Street,Atherton,QLD,4883,-17.266429,145.474815,(07) 4095 9700,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0026,Tablelands and Cassowary Coast Youth Justice Centre - Innisfail,,legal,31 Glady Street,Innisfail,QLD,4860,-17.525154,146.027396,(07) 4232 7205,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0027,Toowoomba and South West Youth Justice Centre,,legal,49 Neil Street,Toowoomba,QLD,4350,-27.562384,151.95499,(07) 4614 9200,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0028,Townsville North Youth Justice Centre,,legal,109 Bamford Lane,Kirwan,QLD,4817,-19.303116,146.740376,(07) 47966700,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0029,Townsville South Youth Justice Centre,,legal,"Ground floor, 187 Stanley Street",Townsville,QLD,4810,-19.260047,146.813958,(07) 4796 6299,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0030,Wacol Youth Remand Centre,,legal,24 Orford Drive,Wacol,QLD,4076,-27.592599,152.916864,(07) 3021 0800,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0031,West Moreton Youth Detention Centre,,legal,99 Wolston Park Road,Wacol,QLD,4076,-27.5917,152.9159,(07) 3021 0900,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0032,Western Districts Youth Justice Service Centre,,legal,"Shop L, 255 Forest Lake Boulevard",Forest Lake,QLD,4078,-27.626545,152.970013,(07) 3097 1010,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
qld_youth_justice_centres_0033,Youth and Family Support Service,,legal,41 Murray Street,Bowen Hills,QLD,4006,-27.4418731,153.0413788,(07) 3097 1305,,,,,Free,qld_youth_justice_centres,Youth Justice Centre Locations,QLD Youth Justice,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/youth-justice-centre-locations,2026-04-17,complete
