id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality
qld_breastscreen_0020,Gympie,Satellite Location,health,"Goldfields Plaza, Corner Nash and Monklands St",Gympie,QLD,4570,-26.18333125,152.6658311,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0021,Maroochydore,Satellite Location,health,", 72 Duporth Avenue",Maroochydore,QLD,4558,-26.650604,153.090708,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0022,Noosaville,Satellite Location,health,"The Professional Centre, 90 Goodchap Street",Noosaville,QLD,4566,-26.407184,153.047439,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0023,Gold Coast Service,Main Service Location,health,"Level 1 Hot Tomato House, 60 High Street",Southport,QLD,4215,-27.967541,153.408661,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0024,Robina,Satellite Location,health,"Shop 5013, 19-33 Robina Town Centre Drive",Robina,QLD,4230,-28.07730785,153.385307,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0025,GCUH,Satellite Location,health,1 Hospital Boulevarde,Southport,QLD,4215,-27.9598318,-27.9598318,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0026,West Burleigh,Satellite Location,health,"Treetops Shopping Centre, Classic Way",West Burleigh,QLD,4219,-28.099765,153.424968,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0027,Helensvale,Satellite Location,health,"Helensvale Plaza Shopping Centre, 12 Sir John Overall Drive",Helensvale,QLD,4212,-27.923682,153.334843,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0028,Toowoomba Service,Main Service Location,health,", 661 Ruthven Street",Toowoomba,QLD,4350,-27.57113,151.951389,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0029,Cairns Service,Main Service Location,health,", 116 McLeod Street",Cairns City,QLD,4870,-16.91958836,145.7690553,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0030,Mackay Service,Main Service Location,health,", 7-9 Wellington Street",Mackay,QLD,4740,-21.139812,149.181236,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0031,Rockhampton Service,Main Service Location,health,"Hospital Grounds - Rockhampton Base Hospital, North Street",Rockhampton,QLD,4700,-23.379598,150.494497,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0032,Gladstone Service,Satellite Location,health,"Gladstone Base Hospital, Park Street",Gladstone,QLD,4680,-23.850079,151.249021,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0033,Townsville Service,Main Service Location,health,"Domain Central, 103-141 Duckworth Street",Garbutt,QLD,4814,-19.2756478,146.7588311,13 20 50,bsqronlinesupport@health.qld.gov.au,https://www.breastscreen.qld.gov.au,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
qld_breastscreen_0034,Yamanto,Satellite Location,health,"Yamanto Central, Shop 30, 488 Warwick Road",Yamanto,QLD,4305,-27.65988,152.74227,13 20 50,bsqronlinesupport@health.qld.gov.au,,,,Free,qld_breastscreen,BreastScreen Queensland - Service Locations,Queensland Health,QLD,CC-BY-4.0,https://www.data.qld.gov.au/dataset/breastscreen-queensland-service-locations,2026-04-17,complete
